authority_code,doc_id,date,lat,lng,html,local_authority,location,country,body,impacts,source_html,source_id,readout_title,report_document,report_reference
GB-BKM,21,2020-12-23,51.9955872,-0.9136531,"<div id=""html_344d4fd1f3dc65414bfd8d6ccd61a889"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Thornborough</h1><div class=""nugget-popup""><p>Thornton and Thornborough were impacted by flooding during the 23rd&ndash;24th December 2020 event. (p15)</p></div></div></body></div>",Buckinghamshire,Thornborough,England,Thornton and Thornborough were impacted by flooding during the 23rd–24th December 2020 event. (p15),,GB-BKM_21_2020-12-23.html,GB-BKM_21_2020-12-23,Buckingham flooding 23 Dec 2020 - 24 Dec 2020,Buckingham Section 19 Flood Investigation: Final Technical Report,018/Buckinghamshire County/018/2020/Buckinghamshire County/buckingham/technical/report-final-sept-2021-v1/V3sC5LE.pdf
GB-CAM,12,2020-12-01,52.3752877,-0.2666856,"<div id=""html_5e3a154985a0c6ffa42486b7c139704d"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Alconbury Brook</h1><div class=""nugget-popup""><p>Identified as a source of flooding in the catchment and contributed to flooding of downstream settlements (feeding into the Great Ouse system) during the reported event. (p5)</p></div><div class=""nugget-popup""><p>Rising river levels in Alconbury Brook were identified as the primary driver of flooding in the Hamerton Road/Spires End area and caused sewer flooding in the Hamerton Road area. (p12)</p></div><div class=""nugget-popup""><p>Rising river levels in Alconbury Brook caused river flooding that contributed to sewer and internal property flooding in nearby areas (notably North Road and High Street). (p13)</p></div><div class=""nugget-popup""><p>Alconbury Brook was implicated in the December 2020 flooding of the catchment; flood flows caused erosion of the brook bank beneath the A1 flyover along High Street (work to stabilise the eroded bank has been discussed). The brook has since been the focus of desilting, bank vegetation works and installation of Natural Flood Management structures to reduce future flood risk. (p16)</p></div><div class=""nugget-popup""><p>Alconbury Brook had insufficient conveyance during the December 2020 flood, prompting flood&ndash;alleviation actions and planned hydraulic modelling to increase its ability to convey water during flood events. [PAG] (p21)</p></div><div class=""nugget-popup""><p>Alconbury Brook was associated with flood&ndash;related RMA operational issues noted in the report, indicating it contributed to flooding impacts that required authority action. [TAB] (p22)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>7 residential properties (North Road); 8 residential properties (High Street) (p13)</p></div></div></body></div>",Cambridgeshire,Alconbury Brook,England,"Identified as a source of flooding in the catchment and contributed to flooding of downstream settlements (feeding into the Great Ouse system) during the reported event. (p5)
Rising river levels in Alconbury Brook were identified as the primary driver of flooding in the Hamerton Road/Spires End area and caused sewer flooding in the Hamerton Road area. (p12)
Rising river levels in Alconbury Brook caused river flooding that contributed to sewer and internal property flooding in nearby areas (notably North Road and High Street). (p13)
Alconbury Brook was implicated in the December 2020 flooding of the catchment; flood flows caused erosion of the brook bank beneath the A1 flyover along High Street (work to stabilise the eroded bank has been discussed). The brook has since been the focus of desilting, bank vegetation works and installation of Natural Flood Management structures to reduce future flood risk. (p16)
Alconbury Brook had insufficient conveyance during the December 2020 flood, prompting flood–alleviation actions and planned hydraulic modelling to increase its ability to convey water during flood events. [PAG] (p21)
Alconbury Brook was associated with flood–related RMA operational issues noted in the report, indicating it contributed to flooding impacts that required authority action. [TAB] (p22)",7 residential properties (North Road); 8 residential properties (High Street) (p13),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3348817,-0.2448297,"<div id=""html_607da7dc61291a5794bd0d096e084f0b"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Ellington Brook</h1><div class=""nugget-popup""><p>Ellington Brook, which drains the southern part of the catchment and flows along the A14, contributed to catchment flooding by conveying enhanced flows and surface&ndash;water runoff into downstream areas during the December 2020 event. (p5)</p></div></div></body></div>",Cambridgeshire,Ellington Brook,England,"Ellington Brook, which drains the southern part of the catchment and flows along the A14, contributed to catchment flooding by conveying enhanced flows and surface–water runoff into downstream areas during the December 2020 event. (p5)",,GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3778108,-0.2685802,"<div id=""html_c2c108aa6548aec427dbe4d393057b47"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Vinegar Hill, Alconbury Weston</h1><div class=""nugget-popup""><p>Surface water run&ndash;off flowed downslope through the Vinegar Hill area between properties (Butcher's Close), entered properties through external walls and floors and was conveyed away via a foul sewer in a wet room. A formerly present ditch in the area had been filled, altering flow paths. [IMG,PAG] (p11)</p></div><div class=""nugget-popup""><p>Surface water run&ndash;off flowed down Vinegar Hill into the centre of Alconbury Weston; water entered properties through external walls and floors and was conveyed away through a foul sewer in a wet room. Cellar, outbuilding and garden flooding also occurred. [TAB] (p12)</p></div><div class=""nugget-popup""><p>Reports of flooding and surface water runoff from fields to the north of Alconbury Weston; RMA attended the site to investigate and perform a walkover, and the LLFA met residents to gather local information. The landowner is investigating measures to manage runoff to prevent future flooding. [TAB] (p17)</p></div><div class=""nugget-popup""><p>Surface water flooding occurred at Vinegar Hill (Alconbury Weston), as identified in the report. [TAB] (p22)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 residential property [TAB] (p12)</p></div></div></body></div>",Cambridgeshire,"Vinegar Hill, Alconbury Weston",England,"Surface water run–off flowed downslope through the Vinegar Hill area between properties (Butcher's Close), entered properties through external walls and floors and was conveyed away via a foul sewer in a wet room. A formerly present ditch in the area had been filled, altering flow paths. [IMG,PAG] (p11)
Surface water run–off flowed down Vinegar Hill into the centre of Alconbury Weston; water entered properties through external walls and floors and was conveyed away through a foul sewer in a wet room. Cellar, outbuilding and garden flooding also occurred. [TAB] (p12)
Reports of flooding and surface water runoff from fields to the north of Alconbury Weston; RMA attended the site to investigate and perform a walkover, and the LLFA met residents to gather local information. The landowner is investigating measures to manage runoff to prevent future flooding. [TAB] (p17)
Surface water flooding occurred at Vinegar Hill (Alconbury Weston), as identified in the report. [TAB] (p22)",1 residential property [TAB] (p12),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.384483,-0.2786632,"<div id=""html_30aa01c0ba7e5b56ee4d049de5e159b0"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Hamerton Road, Alconbury Weston</h1><div class=""nugget-popup""><p>Identified as one of the key areas where internal property flooding was reported during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Experienced combined flooding driven primarily by rising river levels in Alconbury Brook, with associated sewer flooding and exacerbation from surface water run&ndash;off; 17 residential properties were flooded internally (to c.1200mm) and outbuildings and gardens were also flooded; residents reported having to leave their homes for periods over six months. [PAG] (p12)</p></div><div class=""nugget-popup""><p>Internal flooding of residential properties to a depth of around 1200 mm; additional outbuilding and garden flooding; residents displaced from their homes for periods greater than six months. [TAB] (p13)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>17 residential properties [PAG] (p12)</p></div><div class=""nugget-popup quant""><p>17 residential properties; depth c.1200mm; displacement periods &gt;6 months [TAB] (p13)</p></div></div></body></div>",Cambridgeshire,"Hamerton Road, Alconbury Weston",England,"Identified as one of the key areas where internal property flooding was reported during the December 2020 event. (p11)
Experienced combined flooding driven primarily by rising river levels in Alconbury Brook, with associated sewer flooding and exacerbation from surface water run–off; 17 residential properties were flooded internally (to c.1200mm) and outbuildings and gardens were also flooded; residents reported having to leave their homes for periods over six months. [PAG] (p12)
Internal flooding of residential properties to a depth of around 1200 mm; additional outbuilding and garden flooding; residents displaced from their homes for periods greater than six months. [TAB] (p13)","17 residential properties [PAG] (p12)
17 residential properties; depth c.1200mm; displacement periods >6 months [TAB] (p13)",GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3747231,-0.2708115,"<div id=""html_e1e5cee0d7d0e3d5324ea171cd10dc60"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>North Road, Alconbury Weston</h1><div class=""nugget-popup""><p>Identified as one of the key areas where internal property flooding was reported during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Flooding driven primarily by rising river levels in Alconbury Brook with concurrent sewer flooding; seven residential properties flooded internally to around 750 mm, with additional outbuilding and garden flooding; residents displaced for periods greater than six months. [TAB] (p13)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>7 residential properties; depth c.750mm; displacement periods &gt;6 months [TAB] (p13)</p></div></div></body></div>",Cambridgeshire,"North Road, Alconbury Weston",England,"Identified as one of the key areas where internal property flooding was reported during the December 2020 event. (p11)
Flooding driven primarily by rising river levels in Alconbury Brook with concurrent sewer flooding; seven residential properties flooded internally to around 750 mm, with additional outbuilding and garden flooding; residents displaced for periods greater than six months. [TAB] (p13)",7 residential properties; depth c.750mm; displacement periods >6 months [TAB] (p13),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3778646,-0.2717022,"<div id=""html_74cbaddb84238c6999ee4aedcef28673"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>High Street, Alconbury Weston</h1><div class=""nugget-popup""><p>Listed as a key flooded area in Alconbury Weston associated with reports of internal property flooding during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Flooding driven primarily by rising river levels in Alconbury Brook with concurrent sewer flooding; eight residential properties flooded internally to around 1200 mm, with additional outbuilding and garden flooding; residents displaced for periods greater than six months. (p13)</p></div><div class=""nugget-popup""><p>Eight residential properties were flooded internally to a depth of about 1200mm; additional outbuilding and garden flooding reported. Residents were displaced from their homes for periods of over 6 months. [TAB] (p14)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>8 residential properties; depth c.1200mm; displacement periods &gt;6 months (p13)</p></div><div class=""nugget-popup quant""><p>8 residential properties; periods of over 6 months [TAB] (p14)</p></div></div></body></div>",Cambridgeshire,"High Street, Alconbury Weston",England,"Listed as a key flooded area in Alconbury Weston associated with reports of internal property flooding during the December 2020 event. (p11)
Flooding driven primarily by rising river levels in Alconbury Brook with concurrent sewer flooding; eight residential properties flooded internally to around 1200 mm, with additional outbuilding and garden flooding; residents displaced for periods greater than six months. (p13)
Eight residential properties were flooded internally to a depth of about 1200mm; additional outbuilding and garden flooding reported. Residents were displaced from their homes for periods of over 6 months. [TAB] (p14)","8 residential properties; depth c.1200mm; displacement periods >6 months (p13)
8 residential properties; periods of over 6 months [TAB] (p14)",GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3661748,-0.2589172,"<div id=""html_0a4113b75df59510a87565218b0da299"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Brookside, Alconbury</h1><div class=""nugget-popup""><p>Identified as one of the key areas in Alconbury where internal property flooding was reported during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Twenty&ndash;four residential properties in the area were flooded internally to a depth of about 550mm; additional outbuilding and garden flooding reported. Residents were displaced from their homes for periods of over 6 months. [TAB] (p14)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>24 residential properties; periods of over 6 months [TAB] (p14)</p></div></div></body></div>",Cambridgeshire,"Brookside, Alconbury",England,"Identified as one of the key areas in Alconbury where internal property flooding was reported during the December 2020 event. (p11)
Twenty–four residential properties in the area were flooded internally to a depth of about 550mm; additional outbuilding and garden flooding reported. Residents were displaced from their homes for periods of over 6 months. [TAB] (p14)",24 residential properties; periods of over 6 months [TAB] (p14),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3679759,-0.2555737,"<div id=""html_2fb96a700f2e0bf1374725cc669ff0f5"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Rusts Lane, Alconbury</h1><div class=""nugget-popup""><p>Internal property flooding was reported in this area during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Pumps designed to alleviate surface&ndash;water run&ndash;off at Rusts Lane (a Cambridgeshire Highways asset) failed during the event; this failure contributed to the inability to convey surface water away from the area and worsened local flooding. (p14)</p></div><div class=""nugget-popup""><p>Internal flooding of residential properties to a depth of about 750mm; additional outbuilding and garden flooding. Pumps at Rusts Lane (a Cambridgeshire Highways asset) failed to convey surface water, contributing to the local flooding. Residents reported being displaced from their homes for periods over 6 months. [TAB] (p15)</p></div><div class=""nugget-popup""><p>LLFA/RMA attended to investigate reports of flooding; Cambridgeshire Highways ordered cleaning of pumps at Rusts Lane to address flooding issues. [TAB] (p17)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>22 residential properties; depth c.750mm; displacement over 6 months (High Street and Rusts Lane) [TAB] (p15)</p></div></div></body></div>",Cambridgeshire,"Rusts Lane, Alconbury",England,"Internal property flooding was reported in this area during the December 2020 event. (p11)
Pumps designed to alleviate surface–water run–off at Rusts Lane (a Cambridgeshire Highways asset) failed during the event; this failure contributed to the inability to convey surface water away from the area and worsened local flooding. (p14)
Internal flooding of residential properties to a depth of about 750mm; additional outbuilding and garden flooding. Pumps at Rusts Lane (a Cambridgeshire Highways asset) failed to convey surface water, contributing to the local flooding. Residents reported being displaced from their homes for periods over 6 months. [TAB] (p15)
LLFA/RMA attended to investigate reports of flooding; Cambridgeshire Highways ordered cleaning of pumps at Rusts Lane to address flooding issues. [TAB] (p17)",22 residential properties; depth c.750mm; displacement over 6 months (High Street and Rusts Lane) [TAB] (p15),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.36887428630241,-0.26004605156404725,"<div id=""html_23b307c5c9bd2d7aaef83f9a3a2825bb"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>High Street, Alconbury</h1><div class=""nugget-popup""><p>Internal property flooding was reported in this area during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Internal flooding of residential properties to a depth of about 750mm; additional outbuilding and garden flooding. Pumps at Rusts Lane (a Cambridgeshire Highways asset) failed to convey surface water, contributing to the local flooding. Residents reported being displaced from their homes for periods over 6 months. [TAB] (p15)</p></div><div class=""nugget-popup""><p>Flooding associated with the December 2020 event eroded the bank beneath the A1 flyover along High Street. The LLFA, the Alconbury Brook Flood Group, Cambridgeshire Highways, Cllr Ian Gardener, Highways England and a contractor met in August 2021 to discuss potential future stabilisation works for the eroded bank. [MUL] (p16)</p></div><div class=""nugget-popup""><p>LLFA/RMA attended to investigate reports of flooding; Cambridgeshire Highways ordered cleaning of pumps at Rusts Lane to address flooding issues. [TAB] (p17)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>22 residential properties; depth c.750mm; displacement over 6 months (High Street and Rusts Lane) [TAB] (p15)</p></div></div></body></div>",Cambridgeshire,"High Street, Alconbury",England,"Internal property flooding was reported in this area during the December 2020 event. (p11)
Internal flooding of residential properties to a depth of about 750mm; additional outbuilding and garden flooding. Pumps at Rusts Lane (a Cambridgeshire Highways asset) failed to convey surface water, contributing to the local flooding. Residents reported being displaced from their homes for periods over 6 months. [TAB] (p15)
Flooding associated with the December 2020 event eroded the bank beneath the A1 flyover along High Street. The LLFA, the Alconbury Brook Flood Group, Cambridgeshire Highways, Cllr Ian Gardener, Highways England and a contractor met in August 2021 to discuss potential future stabilisation works for the eroded bank. [MUL] (p16)
LLFA/RMA attended to investigate reports of flooding; Cambridgeshire Highways ordered cleaning of pumps at Rusts Lane to address flooding issues. [TAB] (p17)",22 residential properties; depth c.750mm; displacement over 6 months (High Street and Rusts Lane) [TAB] (p15),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3718004,-0.2548089,"<div id=""html_09bddc4b45998f481567144d1a6b01e9"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Hillfield, Alconbury</h1><div class=""nugget-popup""><p>Internal property flooding was reported in this area during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Surface water runoff and saturated ground caused highway gullies and adjacent drains to overflow, resulting in internal flooding of residential properties (and outbuilding/garden flooding). Residents reported displacement for periods over 1 month. [TAB] (p15)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>2 residential properties; depth c.600mm; displacement over 1 month (Hill Field and School Lane) [TAB] (p15)</p></div></div></body></div>",Cambridgeshire,"Hillfield, Alconbury",England,"Internal property flooding was reported in this area during the December 2020 event. (p11)
Surface water runoff and saturated ground caused highway gullies and adjacent drains to overflow, resulting in internal flooding of residential properties (and outbuilding/garden flooding). Residents reported displacement for periods over 1 month. [TAB] (p15)",2 residential properties; depth c.600mm; displacement over 1 month (Hill Field and School Lane) [TAB] (p15),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3721002,-0.2564806,"<div id=""html_5480dc3da3656359fe97a80042aa162a"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>School Lane, Alconbury</h1><div class=""nugget-popup""><p>Internal property flooding was reported in this area during the December 2020 event. (p11)</p></div><div class=""nugget-popup""><p>Received surface water run&ndash;off from adjacent higher ground; highway gullies and drains overflowed, contributing to internal flooding of properties and outbuilding/garden flooding. [TAB] (p15)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>2 residential properties; depth c.600mm [TAB] (p15)</p></div></div></body></div>",Cambridgeshire,"School Lane, Alconbury",England,"Internal property flooding was reported in this area during the December 2020 event. (p11)
Received surface water run–off from adjacent higher ground; highway gullies and drains overflowed, contributing to internal flooding of properties and outbuilding/garden flooding. [TAB] (p15)",2 residential properties; depth c.600mm [TAB] (p15),GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3784371,-0.2690705,"<div id=""html_f6d18491dee452b07196a7c46aa7d2b1"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Butchers Close, Alconbury Weston</h1><div class=""nugget-popup""><p>Acted as a flow path for surface water run&ndash;off from Vinegar Hill; floodwater flowed between properties in the Butcher's Close area and contributed to water entering nearby properties (report notes a historic ditch in this area had been filled). (p12)</p></div></div></body></div>",Cambridgeshire,"Butchers Close, Alconbury Weston",England,Acted as a flow path for surface water run–off from Vinegar Hill; floodwater flowed between properties in the Butcher's Close area and contributed to water entering nearby properties (report notes a historic ditch in this area had been filled). (p12),,GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
GB-CAM,12,2020-12-01,52.3784747,-0.2713314,"<div id=""html_2c4462f2682691fca3110c654e8aa508"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Spires End, Alconbury Weston</h1><div class=""nugget-popup""><p>Part of the Hamerton Road/Spires End area that experienced flooding from rising Alconbury Brook levels, with accompanying sewer flooding and surface water run&ndash;off contributing to local inundation. (p12)</p></div></div></body></div>",Cambridgeshire,"Spires End, Alconbury Weston",England,"Part of the Hamerton Road/Spires End area that experienced flooding from rising Alconbury Brook levels, with accompanying sewer flooding and surface water run–off contributing to local inundation. (p12)",,GB-CAM_12_2020-12-01.html,GB-CAM_12_2020-12-01,Alconbury flooding December 2020,Flood Investigation Report: Alconbury and Alconbury Weston,021/Cambridgeshire County/021/2020/Cambridgeshire County/Alconbury-December-2020-Flood-Investigation-Version-1.1.pdf
